enterainment	I-rating.name

rating	$-rating

show	$-show
all	$-all
movies	$-movies
directed	$-directed
by	$-by
martin	B-director.name
scorcese	I-director.name

when	$-when
was	$-was
the	$-the
movie	$-movie
step	B-movie.name
up	I-movie.name
released	$-released

show	$-show
all	$-all
italian	B-country.name
movies	$-movies
made	$-made
in	$-in
twenty	B-movie.release_date
twelve	I-movie.release_date

how	$-how
much	$-much
money	$-money
did	$-did
this	$-this
movie	$-movie
accumalate	$-accumalate

movies	$-movies
in	$-in
chinese	B-movie.language

get	$-get
a	$-a
list	$-list
of	$-of
movies	$-movies
with	$-with
kristen	B-actor.name
stewart	I-actor.name

which	$-which
month	$-month
was	$-was
the	$-the
movie	$-movie
released	$-released

find	$-find
movies	$-movies
in	$-in
hindi	B-movie.language

tell	$-tell
me	$-me
movies	$-movies
produced	$-produced
by	$-by

send	$-send
me	$-me
movies	$-movies
that	$-that
are	$-are
in	$-in
italian	B-movie.language

i	$-i
want	$-want
to	$-to
see	$-see
a	$-a
list	$-list
of	$-of
scary	B-movie.genre
movies	$-movies

find	$-find
dreamworks	B-producer.name
movies	$-movies
for	B-rating.name
kids	I-rating.name

revenue	$-revenue
for	$-for
breaking	B-movie.name
dawn	I-movie.name

current	$-current
movie	$-movie
options	$-options
for	$-for
today	$-today
with	$-with
patrick	B-actor.name
swayze	I-actor.name

search	$-search
mgm	B-producer.name
studios	I-producer.name

when	$-when
will	$-will
24	B-movie.name
be	$-be
released	$-released

who	$-who
is	$-is
chewbakka	B-character.name

i	$-i
want	$-want
to	$-to
look	$-look
up	$-up
spanish	B-movie.language
movies	$-movies

find	$-find
revenue	$-revenue
generated	$-generated
by	$-by
kahani	B-movie.name

i	$-i
want	$-want
to	$-to
look	$-look
for	$-for
information	$-information
about	$-about
paramount	B-producer.name
studios	I-producer.name

house	B-movie.name
to	I-movie.name
akrend	I-movie.name
street	I-movie.name

can	$-can
you	$-you
tell	$-tell
me	$-me
names	$-names
of	$-of
some	$-some
movies	$-movies
by	$-by
indian	B-actor.nationality
actor	$-actor
dilip	B-actor.name
kumar	I-actor.name

twenty	$-twenty
one	$-one
point	$-point
two	$-two
was	$-was
amazing	$-amazing

pixar	B-producer.name
film	I-producer.name
studio	I-producer.name

who	$-who
stars	$-stars
in	$-in
in	B-movie.name
july	I-movie.name

what	$-what
are	$-are
the	$-the
reviews	$-reviews
for	$-for
movie	$-movie

show	$-show
back	B-movie.name
to	I-movie.name
the	I-movie.name
future	I-movie.name
movies	$-movies

show	$-show
me	$-me
the	$-the
comedies	B-movie.genre
for	$-for
sept	B-movie.release_date

what	$-what
actor	$-actor
played	$-played
in	$-in
the	B-movie.name
amazing	I-movie.name
spider	I-movie.name
man	I-movie.name

search	$-search
for	$-for
despicable	B-movie.name
me	I-movie.name
in	$-in
italian	B-movie.language

i	$-i
am	$-am
interested	$-interested
in	$-in
who	$-who
directed	$-directed
cabin	B-movie.name
in	I-movie.name
the	I-movie.name
woods	I-movie.name

show	$-show
jason	B-actor.name
statham	I-actor.name
movies	$-movies

how	$-how
much	$-much
did	$-did
jurassic	B-movie.name
park	I-movie.name
make	$-make

award	$-award
movies	$-movies
for	$-for
fox	B-producer.name

what	$-what
are	$-are
the	$-the
names	$-names
of	$-of
directors	$-directors
from	$-from
older	$-older
classic	B-movie.genre
movies	$-movies

funnie	$-funnie

find	$-find
the	$-the
new	$-new
will	B-actor.name
ferrell	I-actor.name
movie	$-movie

show	$-show
all	$-all
sy	B-movie.genre
fi	I-movie.genre
movies	$-movies
for	$-for
twenty	B-movie.release_date
twelve	I-movie.release_date

reviews	$-reviews
of	$-of
dirty	B-movie.name
dancing	I-movie.name

in	$-in
which	$-which
month	$-month
varsham	B-movie.name
movie	$-movie
released	$-released

how	$-how
much	$-much
did	$-did
house	B-movie.name
on	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name
gross	$-gross

please	$-please
provide	$-provide
the	$-the
name	$-name
of	$-of
the	$-the
company	$-company
that	$-that
produced	$-produced
sparkle	B-movie.name

which	$-which
movie	$-movie
was	$-was
produced	$-produced
by	$-by
albert	B-producer.name
rudy	I-producer.name

in	$-in
search	$-search
for	$-for
movies	$-movies

how	$-how
much	$-much
did	$-did
trouble	B-movie.name
with	I-movie.name
the	I-movie.name
curve	I-movie.name
make	$-make
in	$-in
the	$-the
box	$-box
office	$-office

find	$-find
war	B-movie.subject
movies	$-movies
rated	$-rated
r	B-rating.name

what	$-what
r-rated	B-rating.name
movies	$-movies
were	$-were
released	$-released
in	$-in
twenty	B-movie.release_date
twelve	I-movie.release_date

i	$-i
would	$-would
like	$-like
to	$-to
know	$-know
the	$-the
names	$-names
of	$-of
all	$-all
the	$-the
movies	$-movies
which	$-which
have	$-have
been	$-been
directed	$-directed
by	$-by
james	B-director.name
cameron	I-director.name

find	$-find
movies	$-movies
with	$-with
tom	B-actor.name
cruise	I-actor.name
in	$-in
them	$-them

find	$-find
historical	B-movie.genre
movies	$-movies

find	$-find
all	$-all
new	$-new
releases	$-releases
that	$-that
are	$-are
rated	$-rated
g	B-rating.name

look	$-look
up	$-up
movies	$-movies
from	$-from
india	B-country.name

noisy	$-noisy

display	$-display
information	$-information
for	$-for
the	$-the
movie	$-movie
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

search	$-search
directors	$-directors

can	$-can
you	$-you
give	$-give
me	$-me
detailed	$-detailed
information	$-information
about	$-about
the	$-the
movie	$-movie
house	B-movie.name
at	I-movie.name
the	I-movie.name
end	I-movie.name
of	I-movie.name
the	I-movie.name
street	I-movie.name

find	$-find
me	$-me
information	$-information
about	$-about
the	$-the
first	$-first
star	B-movie.name
wars	I-movie.name

find	$-find
italian	B-country.name
movies	$-movies

can	$-can
you	$-you
tell	$-tell
me	$-me
the	$-the
genre	$-genre
for	$-for
1000	B-movie.name
words	I-movie.name

give	$-give
me	$-me
a	$-a
list	$-list
of	$-of
movies	$-movies
that	$-that
george	B-producer.name
lucas	I-producer.name
produced	$-produced

watch	$-watch
miramax	B-producer.name

who	$-who
directed	$-directed
finding	B-movie.name
nemo	I-movie.name

who	$-who
is	$-is
in	$-in
movie	$-movie

list	$-list
scifi	B-movie.genre

what	$-what
are	$-are
movies	$-movies
whose	$-whose
topic	$-topic
involves	$-involves
time	B-movie.subject
travel	I-movie.subject

show	$-show
me	$-me
movies	$-movies
that	$-that
are	$-are
in	$-in
spanish	B-movie.language

how	$-how
much	$-much
revenue	$-revenue
did	$-did
titanic	B-movie.name
make	$-make

release	$-release
date	$-date

show	$-show
me	$-me
time	B-movie.subject
travel	I-movie.subject
movies	$-movies

look	$-look
up	$-up
r	B-rating.name
rated	$-rated
movies	$-movies

find	$-find
russian	B-movie.language
movies	$-movies

how	$-how
expensive	$-expensive
was	$-was
it	$-it
to	$-to
make	$-make
looper	B-movie.name

find	$-find
movies	$-movies
directed	$-directed
by	$-by
tom	B-director.name
hanks	I-director.name

when	$-when
was	$-was
the	$-the
movie	$-movie
title	$-title
little	B-movie.name
women	I-movie.name
released	$-released

find	$-find

what	$-what
was	$-was
avatar	B-movie.name
's	$-'s
budget	$-budget

show	$-show
me	$-me
westerns	B-movie.genre

budget	$-budget
for	$-for
amazing	B-movie.name
spiderman	I-movie.name

what	$-what
films	$-films
has	$-has
japan	B-country.name
made	$-made
this	B-movie.release_date
year	I-movie.release_date

find	$-find
select	$-select
info	$-info

give	$-give
me	$-me
anything	$-anything
directed	$-directed
by	$-by
robert	B-director.name
wise	I-director.name

what	$-what
is	$-is
ray	B-director.name
stark	I-director.name
's	$-'s
current	$-current
movie	$-movie
he	$-he
directed	$-directed

i	$-i
would	$-would
like	$-like
to	$-to
get	$-get
names	$-names
of	$-of
some	$-some
movies	$-movies
with	$-with
pg	B-rating.name
thirteen	I-rating.name
rating	$-rating

can	$-can
you	$-you
give	$-give
me	$-me
the	$-the
release	$-release
date	$-date

what	$-what
does	$-does
rated	$-rated
g	B-rating.name
mean	$-mean

who	$-who
produced	$-produced
the	$-the
movie	$-movie

cast	$-cast
and	$-and
crew	$-crew
of	$-of
go	B-movie.name

i	$-i
want	$-want
to	$-to
see	$-see
a	$-a
robert	B-producer.name
redford	I-producer.name
produced	$-produced
movie	$-movie

what	$-what
is	$-is
the	$-the
appropriate	$-appropriate
age	$-age
for	$-for
clueless	B-movie.name

release	$-release
date	$-date
for	$-for
batman	B-movie.name

which	$-which
language	$-language
is	$-is
used	$-used
in	$-in
the	$-the
movie	$-movie

please	$-please
list	$-list
movies	$-movies
about	$-about
war	B-movie.subject

show	$-show
spielberg	B-director.name
movies	$-movies

look	$-look
for	$-for
information	$-information
about	$-about
tom	B-person.name
cruise	I-person.name

show	$-show
brad	B-actor.name
pitt	I-actor.name
movies	$-movies
with	$-with
angelina	B-actor.name
jolie	I-actor.name
as	$-as
actress	$-actress

what	$-what
was	$-was
the	$-the
budget	$-budget
for	$-for
old	B-movie.name
school	I-movie.name

has	$-has
he	$-he
written	$-written
anything	$-anything
new	$-new

who	$-who
directed	$-directed
finding	B-movie.name
nemo	I-movie.name

where	$-where
can	$-can
i	$-i
see	$-see
the	B-movie.name
campaign	I-movie.name

genre	$-genre
for	$-for
the	B-movie.name
avengers	I-movie.name

show	$-show
me	$-me
the	$-the
revenue	$-revenue
created	$-created
by	$-by
dragon	B-movie.name
war	I-movie.name

what	$-what
are	$-are
some	$-some
movies	$-movies
made	$-made
in	$-in
japan	B-country.name

how	$-how
much	$-much
did	$-did
this	$-this
movie	$-movie
earn	$-earn

what	$-what
are	$-are
the	$-the
films	$-films
that	$-that
warner	B-producer.name
bros.	I-producer.name
produced	$-produced

how	$-how
much	$-much
did	$-did
the	$-the
transformers	B-movie.name
make	$-make
in	$-in
revenues	$-revenues

what	$-what
is	$-is
the	$-the
name	$-name
of	$-of
the	$-the
director	$-director
of	$-of
the	$-the
movie	$-movie
avengers	B-movie.name

what	$-what
company	$-company
produced	$-produced
sparkle	B-movie.name

search	$-search
selected	$-selected
info	$-info

can	$-can
you	$-you
tell	$-tell
me	$-me
about	$-about
the	$-the
revenue	$-revenue
generated	$-generated
by	$-by
the	$-the
movie	$-movie
avatar	B-movie.name

what	$-what
company	$-company
produced	$-produced
the	$-the
movie	$-movie
field	B-movie.name
of	I-movie.name
dreams	I-movie.name

can	$-can
i	$-i
have	$-have
a	$-a
list	$-list
of	$-of
bruce	B-producer.name
lee	I-producer.name
produced	$-produced
movies	$-movies

kristen	B-actor.name
stewart	I-actor.name
top	$-top
movies	$-movies

who	$-who
produced	$-produced
titanic	B-movie.name

what	$-what
legal	B-movie.subject
comedy	B-movie.genre
did	$-did
will	B-actor.name
ferrel	I-actor.name
act	$-act
in	$-in

dirty	B-movie.name
dancing	I-movie.name
facts	$-facts

who	$-who
was	$-was
the	$-the
director	$-director
of	$-of
the	$-the
movie	$-movie
d-war	B-movie.name

show	$-show
all	$-all
movies	$-movies
by	$-by
paramount	B-producer.name

alberts	B-person.name
bio	$-bio

wilford	B-person.name

twenty	$-twenty
one	$-one
point	$-point
two	$-two
mill	$-mill

display	$-display
all	$-all
information	$-information
on	$-on
will	B-person.name
ferrell	I-person.name

about	$-about
in	B-movie.name
july	I-movie.name

julian	B-producer.name
fellows	I-producer.name
productions	$-productions

who	$-who
was	$-was
your	$-your
favorite	$-favorite
set	$-set
member	$-member

show	$-show
me	$-me
information	$-information
on	$-on
movie	$-movie

show	$-show
me	$-me
french	B-country.name
movies	$-movies

please	$-please
look	$-look
up	$-up
and	$-and
alfred	B-producer.name
movies	$-movies

any	$-any
new	$-new
movies	$-movies
with	$-with
eddie	B-actor.name
murphy	I-actor.name

i	$-i
would	$-would
like	$-like
to	$-to
know	$-know
names	$-names
of	$-of
some	$-some
of	$-of
the	$-the
japanese	B-country.name
movies	$-movies

search	$-search
for	$-for
dirty	B-movie.name
dancing	I-movie.name

thirty	$-thirty
dance	$-dance

list	$-list
women	$-women
married	$-married
to	$-to
directors	$-directors
in	$-in
the	$-the
movies	$-movies

show	$-show
me	$-me
information	$-information
for	$-for
the	$-the
movie	$-movie
dirty	B-movie.name
dancing	I-movie.name

movies	$-movies
of	$-of
karan	B-director.name
johar	I-director.name

parental	$-parental
review	$-review
for	$-for
movie	$-movie

what	$-what
movies	$-movies
has	$-has
lionsgate	B-producer.name
done	$-done

find	$-find
some	$-some
detective	B-movie.genre
movies	$-movies

all	$-all
images	$-images
of	$-of
will	B-person.name
ferrell	I-person.name

who	$-who
produced	$-produced
the	B-movie.name
godfather	I-movie.name

gilda	B-movie.name
charles	B-director.name
vidor	I-director.name

how	$-how
many	$-many
films	$-films
has	$-has
taye	B-actor.name
diggs	I-actor.name
been	$-been
in	$-in

what	$-what
genre	$-genre
is	$-is
rambo	B-movie.name

information	$-information
on	$-on
finding	B-movie.name
nemo	I-movie.name

find	$-find
the	$-the
release	$-release
date	$-date
for	$-for
heroine	B-movie.name

who	$-who
directed	$-directed
the	$-the
movie	$-movie
the	B-movie.name
thing	I-movie.name
called	I-movie.name
love	I-movie.name

what	$-what
type	$-type
of	$-of
audience	$-audience
can	$-can
watch	$-watch
cars	B-movie.name

what	$-what
was	$-was
titanic	B-movie.name
's	$-'s
budget	$-budget

please	$-please
find	$-find
movies	$-movies
directed	$-directed
by	$-by
stephen	B-director.name
spielberg	I-director.name

how	$-how
popular	$-popular
do	$-do
you	$-you
think	$-think
the	$-the
movie	$-movie
will	$-will
be	$-be

reviews	$-reviews
for	$-for
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name

show	$-show
me	$-me
other	$-other
movies	$-movies
produced	$-produced
by	$-by
james	B-producer.name
cameron	I-producer.name

movies	$-movies
in	$-in
french	B-movie.language

show	$-show
me	$-me
a	$-a
list	$-list
of	$-of
all	$-all
movies	$-movies
made	$-made
in	$-in
the	B-country.name
united	I-country.name
states	I-country.name

is	$-is
this	$-this
movie	$-movie
a	$-a
romance	B-movie.genre

columbia	B-producer.name
production	$-production
company	$-company
movies	$-movies

who	$-who
directed	$-directed
the	B-movie.name
sound	I-movie.name
of	I-movie.name
music	I-movie.name

search	$-search
date	$-date
for	$-for
omg	B-movie.name

see	$-see
miramax	B-producer.name
movies	$-movies

who	$-who
is	$-is
andrew	B-person.name
stanton	I-person.name

about	$-about
finding	B-movie.name
nemo	I-movie.name

what	$-what
are	$-are
the	$-the
top	$-top
ten	$-ten
french	B-country.name
movies	$-movies
of	$-of
all	$-all
time	$-time

look	$-look
for	$-for
revenue	$-revenue
from	$-from
freedom	B-movie.name
writers	I-movie.name

get	$-get
me	$-me
a	$-a
list	$-list
of	$-of
movies	$-movies
that	$-that
ron	B-producer.name
howard	I-producer.name
produce	$-produce

origin	$-origin
of	$-of
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name

what	$-what
actors	$-actors
appeared	$-appeared
in	$-in
the	$-the
movie	$-movie
hitch	B-movie.name

please	$-please
show	$-show
me	$-me
info	$-info
on	$-on
the	$-the
movie	$-movie
the	B-movie.name
campaign	I-movie.name

i	$-i
am	$-am
looking	$-looking
for	$-for
movies	$-movies
that	$-that
are	$-are
rated	$-rated
pg	B-rating.name
for	B-rating.name
family	I-rating.name
movie	I-rating.name
night	I-rating.name

I	$-I
'd	$-'d
like	$-like
a	$-a
list	$-list
of	$-of
spanish	B-movie.language
movies	$-movies

all	$-all
movies	$-movies
that	$-that
made	$-made
above	B-movie.gross_revenue
seven	I-movie.gross_revenue
point	I-movie.gross_revenue
five	I-movie.gross_revenue
million	I-movie.gross_revenue
dollars	I-movie.gross_revenue

find	$-find
sandra	B-actor.name
bullock	I-actor.name
's	$-'s
latest	$-latest
movie	$-movie

pull	$-pull
up	$-up
films	$-films
with	$-with
flowers	$-flowers
in	$-in
the	$-the
title	$-title

show	$-show
movies	$-movies
in	$-in
french	B-movie.language

can	$-can
you	$-you
show	$-show
me	$-me
info	$-info
on	$-on
the	$-the
movie	$-movie
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
please	$-please

i	$-i
would	$-would
like	$-like
to	$-to
search	$-search
for	$-for
movies	$-movies
directed	$-directed
by	$-by
stephen	B-director.name
spielberg	I-director.name

when	$-when
can	$-can
the	B-movie.name
help	I-movie.name
be	$-be
released	$-released

i	$-i
need	$-need
to	$-to
find	$-find
names	$-names
of	$-of
some	$-some
movies	$-movies
on	$-on
religious	B-movie.subject
issues	I-movie.subject

goto	$-goto
lionsgate	B-producer.name

is	$-is
there	$-there
a	$-a
movie	$-movie
about	$-about
the	$-the
zombie	B-movie.subject
apocolypse	I-movie.subject

will	B-actor.name
ferrell	I-actor.name
been	$-been
in	$-in

flags	$-flags

find	$-find
movies	$-movies
about	$-about
dancing	B-movie.subject

what	$-what
country	$-country
does	$-does
the	$-the
movie	$-movie
kati	B-movie.name
patang	I-movie.name
comes	$-comes
from	$-from

search	$-search
for	$-for
the	B-movie.name
hunger	I-movie.name
games	I-movie.name
in	$-in
korean	B-movie.language

find	$-find
movies	$-movies

how	$-how
old	$-old
is	$-is
steven	B-person.name
spielberg	I-person.name

find	$-find
ratings	$-ratings

what	$-what
was	$-was
the	$-the
total	$-total
gross	$-gross
for	$-for
the	$-the
movie	$-movie
bananas	B-movie.name

show	$-show
me	$-me
a	$-a
